timestamp,order_id,pack_date,ship_date,ship_method,number_of_items,box_size,defect_reported
2025-07-15 19:00:00,69541670-8dd3-48b8-aee0-6b555d0cf5a3,2025-07-16 15:00:00,2025-07-17 13:00:00,dhl,5,C,
2025-07-16 01:00:00,65bfcbeb-c226-401c-a3c3-ed30dee33fe8,2025-07-16 16:00:00,2025-07-17 05:00:00,ups,4,B,missing items
2025-07-15 22:00:00,51180a19-c380-4c3c-a6b3-c37b44493088,2025-07-16 16:00:00,2025-07-16 22:00:00,dhl,1,C,
2025-07-16 04:00:00,0c3705e3-b805-4dc9-9593-b77beb1ccd85,2025-07-16 16:00:00,2025-07-17 01:00:00,usps,5,A,
2025-07-15 18:00:00,0feba4bf-8679-4fae-b4de-b95da98ee87c,2025-07-16 16:00:00,2025-07-17 04:00:00,ups,4,B,wrong items
2025-07-15 23:00:00,9b9d6da1-565a-4aba-bc17-0349e8242b08,2025-07-16 16:00:00,2025-07-17 04:00:00,usps,3,A,
2025-07-16 07:00:00,9fd0423d-c40b-4b9b-8381-f4870c6633e2,2025-07-16 16:00:00,2025-07-17 03:00:00,fedex,4,A,
2025-07-16 14:00:00,4384159c-6377-4b64-a158-a6fbd80907f8,2025-07-17 08:00:00,2025-07-18 00:00:00,dhl,2,C,
2025-07-17 04:00:00,55131f19-b59e-44af-a070-e64ffacefaef,2025-07-17 08:00:00,2025-07-17 19:00:00,usps,2,B,missing items
2025-07-17 05:00:00,171f4cee-51df-4c3d-b525-72f5b76aeb8a,2025-07-17 08:00:00,2025-07-18 04:00:00,dhl,2,A,
2025-07-16 23:00:00,639a7c56-2d3b-4a93-9262-597f3ef6bfb8,2025-07-17 08:00:00,2025-07-17 21:00:00,dhl,4,C,
2025-07-16 18:00:00,12182303-44c3-4aef-bcd8-27502c1409cc,2025-07-17 09:00:00,2025-07-17 22:00:00,ups,4,C,
2025-07-16 20:00:00,096aa8f7-02bb-443c-b146-21abd9f7a03c,2025-07-17 09:00:00,2025-07-17 16:00:00,fedex,2,B,
2025-07-17 09:00:00,30706dff-1b07-4734-8c7f-b561eb2bc60e,2025-07-17 10:00:00,2025-07-18 04:00:00,ups,4,A,
2025-07-16 21:00:00,4de46b0d-aed8-4f14-acb9-921ddbe8ade9,2025-07-17 10:00:00,2025-07-18 08:00:00,dhl,2,B,
2025-07-16 12:00:00,d436f08a-ac3b-4d30-bf47-2769acdb3b3d,2025-07-17 10:00:00,2025-07-17 18:00:00,dhl,2,B,
2025-07-17 05:00:00,e4832aee-2137-498a-bab8-b6a25b801f99,2025-07-17 11:00:00,2025-07-18 06:00:00,fedex,5,A,
2025-07-17 03:00:00,96d92d17-ff1d-45fe-8883-c6e6538dab32,2025-07-17 11:00:00,2025-07-17 18:00:00,fedex,5,B,
2025-07-16 20:00:00,4d7aa66e-55b8-4ca9-83b2-57e9a37f669b,2025-07-17 11:00:00,2025-07-18 05:00:00,usps,4,B,
2025-07-16 18:00:00,bf5eb7d4-706e-4305-aea8-8ff64b61fdc5,2025-07-17 11:00:00,2025-07-18 04:00:00,ups,1,C,
2025-07-17 04:00:00,f5fea7d2-d980-4b2a-afd9-951a404154ce,2025-07-17 11:00:00,2025-07-17 17:00:00,dhl,3,A,
2025-07-17 00:00:00,aa03fca0-9607-4f04-86f5-b1e39e02ae0d,2025-07-17 11:00:00,2025-07-18 07:00:00,usps,4,C,
2025-07-16 12:00:00,c741a73e-63b1-40a0-87f9-86040fccfa0c,2025-07-17 11:00:00,2025-07-18 00:00:00,usps,2,B,
2025-07-16 16:00:00,418f453f-ee10-4aa7-9a8e-6bc9843a59f7,2025-07-17 11:00:00,2025-07-17 18:00:00,dhl,5,C,
2025-07-16 22:00:00,561f3343-7e82-40d3-9cf6-4f0a08dd38ae,2025-07-17 12:00:00,2025-07-18 06:00:00,fedex,1,B,poorly packed
2025-07-16 18:00:00,84061f18-a358-42f7-8555-8a1b8a11a72a,2025-07-17 12:00:00,2025-07-17 21:00:00,ups,4,A,
2025-07-17 08:00:00,0fc12f54-6c3d-4848-9e9f-939532723ae5,2025-07-17 12:00:00,2025-07-18 11:00:00,fedex,4,A,
2025-07-16 15:00:00,0c5629ee-5071-4abf-8c0b-1f21b567e601,2025-07-17 12:00:00,2025-07-18 11:00:00,usps,2,B,
2025-07-17 01:00:00,6aa5a93e-07b4-45c4-8c01-447288ed65e6,2025-07-17 12:00:00,2025-07-17 21:00:00,ups,5,C,wrong items
2025-07-16 19:00:00,ca45a797-b3d4-492c-8943-e3ba01e2a811,2025-07-17 13:00:00,2025-07-18 07:00:00,dhl,1,C,
2025-07-17 11:00:00,4222db0a-1fff-4352-9013-a6e27ac85747,2025-07-17 13:00:00,2025-07-17 20:00:00,fedex,3,A,
2025-07-16 19:00:00,8a087aca-e674-47f3-bc51-9f01dff5f155,2025-07-17 14:00:00,2025-07-17 23:00:00,usps,2,C,
2025-07-17 08:00:00,c1717309-aed4-44fa-84b2-228b2f40c864,2025-07-17 14:00:00,2025-07-17 21:00:00,fedex,2,C,
2025-07-17 04:00:00,99c506cb-2ae5-4e2e-8e44-b42f17c07c12,2025-07-17 14:00:00,2025-07-18 10:00:00,dhl,3,A,
2025-07-17 09:00:00,02671a8f-9d87-4627-bca1-971bbe2f196a,2025-07-17 15:00:00,2025-07-18 06:00:00,fedex,5,C,
2025-07-17 04:00:00,2c4fd643-e832-4ac6-a1fb-51fea9577cc1,2025-07-17 15:00:00,2025-07-18 05:00:00,ups,1,B,missing items
2025-07-17 11:00:00,65fe85f1-44dc-4087-bf7e-6d9115d25146,2025-07-17 15:00:00,2025-07-17 21:00:00,dhl,1,A,poorly packed
2025-07-16 18:00:00,fc81588f-1ff3-4480-9964-6c4a65e42f0d,2025-07-17 15:00:00,2025-07-17 21:00:00,dhl,3,A,
2025-07-17 13:00:00,38464306-c3fe-4b0b-95f8-ce789c89c4b9,2025-07-17 15:00:00,2025-07-18 00:00:00,ups,3,A,poorly packed
2025-07-17 08:00:00,80022f27-22ca-4bd2-8b6b-23ebd4155404,2025-07-17 15:00:00,2025-07-18 09:00:00,usps,2,C,
2025-07-17 12:00:00,7395de7d-6ec9-4d9f-bc46-94350367f0bb,2025-07-17 16:00:00,2025-07-18 10:00:00,ups,4,A,wrong items
2025-07-17 07:00:00,2d81771f-1f3c-4946-bd24-3b5b3d7f5f81,2025-07-17 16:00:00,2025-07-18 07:00:00,ups,1,C,
2025-07-17 04:00:00,78722855-85f8-4510-9e90-d2609b7bd9c7,2025-07-17 16:00:00,2025-07-18 14:00:00,ups,2,A,missing items
2025-07-17 09:00:00,6629d579-7a9d-4b99-afb7-1aedb68dc012,2025-07-18 08:00:00,2025-07-18 19:00:00,dhl,5,B,
2025-07-17 11:00:00,536f05b2-a6eb-49eb-918b-58395ef2e1f5,2025-07-18 08:00:00,2025-07-18 14:00:00,fedex,3,C,
2025-07-17 14:00:00,a7f34dd6-946d-4bf2-8997-7fa56582f33d,2025-07-18 08:00:00,2025-07-18 21:00:00,dhl,4,B,
2025-07-17 15:00:00,27fa0ae1-e01b-4af6-97e2-b788554bb688,2025-07-18 08:00:00,2025-07-18 21:00:00,ups,5,A,
2025-07-17 09:00:00,2d9f049b-da21-429a-9d4d-5245b7a158c7,2025-07-18 08:00:00,2025-07-19 06:00:00,dhl,3,A,
2025-07-17 18:00:00,5d034dfb-7855-40ec-a434-e560971d4b65,2025-07-18 08:00:00,2025-07-19 00:00:00,usps,2,A,
2025-07-18 03:00:00,e54b68b9-7fca-4c8f-953f-d4b79a38c4d7,2025-07-18 09:00:00,2025-07-19 06:00:00,ups,2,C,
2025-07-18 04:00:00,763c37c8-55f0-4ba9-9cd3-4e537c92f09a,2025-07-18 10:00:00,2025-07-18 16:00:00,fedex,5,A,
2025-07-17 21:00:00,92a28cb6-668d-4ccf-9702-7fad4eb557ad,2025-07-18 10:00:00,2025-07-18 19:00:00,fedex,3,C,
2025-07-17 14:00:00,2481d0b8-e7c8-4745-8e0f-0c71dcf40a30,2025-07-18 10:00:00,2025-07-18 21:00:00,dhl,3,A,
2025-07-17 18:00:00,8b3df478-7808-4e7c-acfb-d7d171bfde9d,2025-07-18 10:00:00,2025-07-18 22:00:00,dhl,3,B,
2025-07-18 05:00:00,101e414a-b194-47aa-ace3-58b87191660e,2025-07-18 10:00:00,2025-07-19 05:00:00,dhl,2,A,
2025-07-18 01:00:00,8e05e711-2365-4749-885a-5ba6b478a615,2025-07-18 11:00:00,2025-07-19 05:00:00,dhl,4,A,
2025-07-18 04:00:00,f78b4f7f-671b-495c-b389-3993e4b31f93,2025-07-18 11:00:00,2025-07-19 07:00:00,usps,3,A,
2025-07-17 23:00:00,190b0abc-c484-4848-b2c9-f40101477b9b,2025-07-18 11:00:00,2025-07-18 20:00:00,ups,5,A,
2025-07-17 15:00:00,2c17104e-92f7-4d85-b416-aaa309e0c83c,2025-07-18 12:00:00,2025-07-19 08:00:00,dhl,5,C,
2025-07-17 17:00:00,2adc9cb0-d423-4a52-8abf-7817f94a6508,2025-07-18 12:00:00,2025-07-19 08:00:00,ups,4,B,poorly packed
2025-07-18 03:00:00,c93382f7-6dd0-4adc-a563-a17f81f98325,2025-07-18 12:00:00,2025-07-19 06:00:00,fedex,2,A,wrong items
2025-07-18 12:00:00,0815143d-6ed3-4762-ae8c-e548e42dec2e,2025-07-18 13:00:00,2025-07-19 08:00:00,ups,2,A,
2025-07-18 12:00:00,b173727d-48fe-4e23-8e25-f05fb5008388,2025-07-18 13:00:00,2025-07-19 09:00:00,fedex,3,B,
2025-07-18 10:00:00,d71c034d-a657-4d95-a0d0-ed26e62371d7,2025-07-18 13:00:00,2025-07-19 06:00:00,dhl,5,B,missing items
2025-07-17 17:00:00,997a4700-b90c-4e4e-b37b-01d859a5a4d1,2025-07-18 13:00:00,2025-07-18 19:00:00,usps,4,B,poorly packed
2025-07-18 08:00:00,1bf71406-15ce-4396-a458-e621197776d7,2025-07-18 13:00:00,2025-07-19 08:00:00,fedex,3,B,
2025-07-18 10:00:00,d90f7e10-115d-4a00-b1e5-360bdb6b474a,2025-07-18 13:00:00,2025-07-19 07:00:00,ups,2,A,
2025-07-17 19:00:00,4bf3c7ef-3252-4417-b648-a4466a4e0eb8,2025-07-18 14:00:00,2025-07-19 10:00:00,dhl,3,A,
2025-07-17 23:00:00,4add8bdc-6768-4c5a-9ce5-1727f70cc864,2025-07-18 14:00:00,2025-07-19 04:00:00,dhl,2,C,wrong items
2025-07-18 08:00:00,aafd7a0a-a1d7-4c72-9024-1b1bfe06fdfa,2025-07-18 14:00:00,2025-07-19 07:00:00,usps,4,A,
2025-07-18 03:00:00,6ff642ed-2cc4-43e5-a293-562983784ff7,2025-07-18 15:00:00,2025-07-19 07:00:00,ups,3,A,
2025-07-17 18:00:00,384b307a-1286-4e14-8b24-471b7f33bd58,2025-07-18 15:00:00,2025-07-19 02:00:00,fedex,5,B,
2025-07-18 12:00:00,d6600ae8-80d9-4d13-8bec-1cec7c03b7c9,2025-07-18 16:00:00,2025-07-19 13:00:00,usps,5,C,
2025-07-18 09:00:00,121d9a3b-87a1-4431-9e63-797c2cb8112f,2025-07-18 16:00:00,2025-07-19 11:00:00,dhl,3,A,
2025-07-18 14:00:00,317cd37f-fe72-4628-962c-1be07f764643,2025-07-18 16:00:00,2025-07-19 06:00:00,ups,2,B,
2025-07-18 02:00:00,64389c6e-69af-41d0-84e4-49bef2033c56,2025-07-18 16:00:00,2025-07-19 00:00:00,ups,4,A,
2025-07-18 03:00:00,2537aac7-f7c4-4cf3-9623-a7f6a8573aac,2025-07-18 16:00:00,2025-07-19 02:00:00,dhl,3,A,
2025-07-19 06:00:00,bbd6557e-5908-4213-a030-646b916977ce,2025-07-19 08:00:00,2025-07-19 14:00:00,dhl,3,B,
2025-07-18 16:00:00,fd2cd4bc-3090-481b-bcef-fa8d2eb9793c,2025-07-19 08:00:00,2025-07-19 17:00:00,usps,4,B,
2025-07-18 13:00:00,a005d515-200d-448c-8273-3d97ac063bc1,2025-07-19 09:00:00,2025-07-19 20:00:00,usps,3,C,
2025-07-18 12:00:00,ca80e62d-80e8-460c-8469-8a3744b8077e,2025-07-19 09:00:00,2025-07-19 17:00:00,dhl,4,B,
2025-07-18 21:00:00,72fb85f0-62a4-41d5-8bb2-8c6dc6772bc1,2025-07-19 09:00:00,2025-07-19 23:00:00,fedex,4,C,
2025-07-18 22:00:00,4a2e869c-3184-4ee5-8aa6-e1134e0dc108,2025-07-19 09:00:00,2025-07-19 23:00:00,dhl,3,A,
2025-07-18 12:00:00,7c0a43cb-59e8-4ad2-a582-0854a0c47183,2025-07-19 09:00:00,2025-07-20 07:00:00,ups,1,B,
2025-07-18 19:00:00,04247d88-0cb8-494f-8360-b8d0dd230a1d,2025-07-19 10:00:00,2025-07-20 07:00:00,ups,4,C,
2025-07-19 09:00:00,b0ebea1a-fc6d-4b16-99ac-f974fb177c30,2025-07-19 10:00:00,2025-07-19 22:00:00,ups,1,B,
2025-07-18 13:00:00,84481479-7044-4efb-aa4a-2fe4ed4b4883,2025-07-19 10:00:00,2025-07-19 21:00:00,dhl,5,C,
2025-07-19 00:00:00,a5fe2034-1eb6-4bde-8162-825db9bad1d8,2025-07-19 10:00:00,2025-07-20 01:00:00,ups,4,A,
2025-07-18 11:00:00,60f54a23-7baa-4b9d-ae49-aac29e86d7e7,2025-07-19 10:00:00,2025-07-19 22:00:00,dhl,2,B,
2025-07-19 01:00:00,a9344bcd-c53d-4c51-8b8b-1c42416ddb2e,2025-07-19 11:00:00,2025-07-19 22:00:00,ups,3,B,missing items
2025-07-18 19:00:00,84077be3-84a4-4423-85d2-6768298afa85,2025-07-19 11:00:00,2025-07-19 17:00:00,ups,5,B,
2025-07-19 00:00:00,3cd09e30-6844-4476-947e-2785a475f2c4,2025-07-19 11:00:00,2025-07-20 05:00:00,dhl,1,B,
2025-07-19 04:00:00,f0fc6308-2342-4087-9126-ef1bb70a34e2,2025-07-19 11:00:00,2025-07-19 19:00:00,usps,2,C,
2025-07-19 09:00:00,d5fbf64b-0396-48cc-bde0-39c303a494e5,2025-07-19 11:00:00,2025-07-20 00:00:00,dhl,5,B,
2025-07-18 14:00:00,556d9af6-4d95-4009-a366-83f29704ad76,2025-07-19 12:00:00,2025-07-20 01:00:00,fedex,5,C,missing items
2025-07-18 20:00:00,fc8f3a9a-1c47-47c0-a32b-b6cd9a5044b1,2025-07-19 13:00:00,2025-07-20 09:00:00,usps,1,A,
2025-07-19 01:00:00,7c78ed0e-6fa9-458d-b0a8-56587c630df8,2025-07-19 13:00:00,2025-07-20 05:00:00,dhl,3,C,missing items
2025-07-19 12:00:00,00fc1d72-a051-459b-987a-d72d9b2dd97c,2025-07-19 13:00:00,2025-07-20 09:00:00,usps,2,B,
2025-07-19 07:00:00,53a23572-4387-4f35-a2bd-0d5d88b7299d,2025-07-19 14:00:00,2025-07-20 11:00:00,usps,2,A,wrong items
2025-07-18 16:00:00,03705e9e-1eeb-465f-9556-78ab2cedfad4,2025-07-19 14:00:00,2025-07-20 08:00:00,fedex,3,A,wrong items
2025-07-19 03:00:00,654acfe9-60d9-4e49-a6d7-cb240dbd7fba,2025-07-19 14:00:00,2025-07-19 21:00:00,ups,5,B,
2025-07-19 11:00:00,966f48ed-abfa-4e55-87b8-9d9a5a60df02,2025-07-19 14:00:00,2025-07-20 08:00:00,usps,2,A,missing items
2025-07-19 03:00:00,06096407-6875-446a-8225-0110b93ed3e6,2025-07-19 14:00:00,2025-07-20 04:00:00,ups,2,C,
2025-07-19 04:00:00,e6973fc8-e203-4b4c-a703-92f2e482f96d,2025-07-19 15:00:00,2025-07-19 22:00:00,fedex,1,B,
2025-07-18 23:00:00,99dab00f-5b20-47b6-9b8f-c72423e5dfdb,2025-07-19 15:00:00,2025-07-19 23:00:00,fedex,4,C,poorly packed
2025-07-19 14:00:00,dc51330e-4b1c-4ce8-8ec4-be86c5525f9c,2025-07-19 15:00:00,2025-07-20 05:00:00,ups,3,B,
2025-07-19 03:00:00,50199d1b-52d9-4aa8-8569-801002201db2,2025-07-19 16:00:00,2025-07-20 01:00:00,usps,3,C,
2025-07-19 00:00:00,4396faf7-c7e4-4fe4-b008-573e17348661,2025-07-19 16:00:00,2025-07-20 06:00:00,usps,1,A,
2025-07-19 13:00:00,da253ce2-bcd6-448e-990e-d757dcaf8a1f,2025-07-19 16:00:00,2025-07-20 06:00:00,fedex,2,A,
2025-07-19 15:00:00,af6ff5eb-9b13-4508-a7f5-2acc42f7869c,2025-07-19 16:00:00,2025-07-20 02:00:00,dhl,2,C,
2025-07-18 23:00:00,cb78e1c2-2d08-4d93-8641-91cc97d21aed,2025-07-19 16:00:00,2025-07-20 10:00:00,dhl,1,A,
2025-07-20 06:00:00,64357bc0-e989-49b2-b165-d717fd397fc7,2025-07-20 08:00:00,2025-07-21 07:00:00,fedex,5,C,
2025-07-20 04:00:00,77e152de-496f-4985-ac86-91d4747fc815,2025-07-20 08:00:00,2025-07-20 14:00:00,ups,5,A,
2025-07-20 07:00:00,ad15ad51-b238-4578-953a-89a480c8c1d5,2025-07-20 09:00:00,2025-07-20 18:00:00,usps,4,B,
2025-07-20 01:00:00,8ce9492a-2bd5-43f4-bef1-47aa854b3f5f,2025-07-20 09:00:00,2025-07-21 06:00:00,usps,2,A,
2025-07-20 04:00:00,a6059a61-2a4b-4a8e-849e-25ebb2b6e993,2025-07-20 09:00:00,2025-07-21 07:00:00,usps,1,C,
2025-07-20 07:00:00,aaba08ad-e402-406d-ac68-e1a09d701ad4,2025-07-20 09:00:00,2025-07-20 17:00:00,usps,2,B,
2025-07-19 14:00:00,8c69cd40-0000-4d47-983f-c610c2879624,2025-07-20 10:00:00,2025-07-21 08:00:00,fedex,2,C,
2025-07-20 02:00:00,e836cb50-b1e7-4593-9e3c-3c00f8494b3f,2025-07-20 10:00:00,2025-07-21 09:00:00,fedex,5,A,
2025-07-20 09:00:00,376ab3bb-0d05-40d6-97c9-b4bacdaf518a,2025-07-20 10:00:00,2025-07-20 17:00:00,usps,4,C,
2025-07-20 04:00:00,99da8fb4-2ab2-4226-8188-35baa978581c,2025-07-20 10:00:00,2025-07-21 04:00:00,dhl,3,C,
2025-07-19 22:00:00,cfb34e20-7b53-4f29-9e09-9b99a46fedfd,2025-07-20 10:00:00,2025-07-21 07:00:00,ups,5,B,
2025-07-19 18:00:00,741ef861-d849-447c-ab1e-4a516f5172aa,2025-07-20 10:00:00,2025-07-20 17:00:00,ups,2,B,
2025-07-20 05:00:00,cf8ca847-aeec-4d36-9446-f309c567a51f,2025-07-20 10:00:00,2025-07-21 00:00:00,usps,2,A,
2025-07-19 23:00:00,f2bcafda-950d-4690-8770-e7ffcb657a6d,2025-07-20 10:00:00,2025-07-21 08:00:00,ups,3,A,
2025-07-19 21:00:00,58a69485-47a2-464c-bcaa-eb2f291fe7dc,2025-07-20 11:00:00,2025-07-20 22:00:00,fedex,2,C,
2025-07-19 15:00:00,5abd0538-0016-4684-a843-aea62aa540a5,2025-07-20 11:00:00,2025-07-21 02:00:00,fedex,1,A,
2025-07-19 22:00:00,045e29e9-ef86-4884-b954-9a1fff0ce2c9,2025-07-20 11:00:00,2025-07-21 04:00:00,ups,2,A,
2025-07-19 15:00:00,ad889be9-1016-4ea0-bf56-ab157b6ebd3d,2025-07-20 12:00:00,2025-07-21 02:00:00,dhl,4,B,
2025-07-20 08:00:00,a3665ade-88da-473f-8afe-9994f12b0581,2025-07-20 12:00:00,2025-07-20 21:00:00,dhl,3,C,missing items
2025-07-19 17:00:00,0f4a0d6d-63db-4ad5-bbc1-6d57af6056b1,2025-07-20 12:00:00,2025-07-20 23:00:00,ups,4,A,
2025-07-19 22:00:00,0fc90c20-9623-4cd5-b8a8-0d18ffc29706,2025-07-20 13:00:00,2025-07-21 10:00:00,usps,1,C,poorly packed
2025-07-20 09:00:00,a469cd6a-ad74-4671-b81f-8d0e2c52228a,2025-07-20 14:00:00,2025-07-20 21:00:00,dhl,5,A,
2025-07-20 02:00:00,e9a05a4e-2bdb-4719-8208-09d3b847b65d,2025-07-20 14:00:00,2025-07-20 22:00:00,fedex,1,C,
2025-07-20 09:00:00,c9e56a75-1352-4317-afe4-468a1fea134f,2025-07-20 14:00:00,2025-07-21 07:00:00,dhl,5,C,poorly packed
2025-07-19 22:00:00,1d48add6-9530-453e-b833-3a28787323ad,2025-07-20 15:00:00,2025-07-21 10:00:00,usps,3,C,poorly packed
2025-07-20 11:00:00,166d66b3-ccca-4834-af94-ac58de68eb62,2025-07-20 15:00:00,2025-07-21 04:00:00,dhl,5,A,
2025-07-20 03:00:00,a5655967-6f33-4bd7-8f85-b7500b4db3db,2025-07-20 15:00:00,2025-07-21 00:00:00,fedex,3,B,wrong items
2025-07-20 13:00:00,e8417be6-3b53-4276-a97d-b2f8b49eee39,2025-07-20 15:00:00,2025-07-21 02:00:00,usps,3,B,
2025-07-20 11:00:00,1ea1b52e-6179-408d-bf5d-aaf54e4c90dc,2025-07-20 16:00:00,2025-07-20 22:00:00,dhl,5,A,
2025-07-20 14:00:00,79de796f-40ab-4f65-a786-112770aa3e8d,2025-07-20 16:00:00,2025-07-21 15:00:00,usps,3,B,
2025-07-20 08:00:00,694e30da-c069-4e5c-9052-d4affed94ce7,2025-07-20 16:00:00,2025-07-21 09:00:00,ups,2,A,
2025-07-20 09:00:00,bd9a774c-adc2-4a9c-9045-f2044e77d998,2025-07-20 16:00:00,2025-07-21 03:00:00,fedex,1,C,
2025-07-20 15:00:00,738dc261-b135-4b72-bf9b-d58ef3151542,2025-07-20 16:00:00,2025-07-21 15:00:00,ups,3,C,
2025-07-20 14:00:00,ff088eda-0145-4a6a-9938-b2aeb0724a9a,2025-07-21 08:00:00,2025-07-22 05:00:00,dhl,5,B,
2025-07-20 22:00:00,a5f422ef-1c60-41fc-9b2d-04a0d7c65971,2025-07-21 08:00:00,2025-07-21 22:00:00,usps,2,B,
2025-07-20 13:00:00,cb9e862a-1f4e-4d58-bb20-141697412d5b,2025-07-21 08:00:00,2025-07-21 15:00:00,usps,3,C,
2025-07-20 12:00:00,0fea122e-42b6-46d5-be76-6a1fcbc6c199,2025-07-21 09:00:00,2025-07-22 04:00:00,usps,5,C,
2025-07-20 13:00:00,3c9552b6-0b28-4891-ad53-2cf3b3563bdc,2025-07-21 09:00:00,2025-07-21 15:00:00,fedex,5,A,missing items
2025-07-20 12:00:00,c002e19f-96d0-4ae2-aa1d-8ff6deeeb677,2025-07-21 09:00:00,2025-07-21 19:00:00,fedex,1,C,
2025-07-20 12:00:00,2fe63742-46f1-482b-8754-fe76161ef049,2025-07-21 09:00:00,2025-07-21 21:00:00,dhl,2,C,
2025-07-21 07:00:00,8d601f1f-12f1-4db3-bcb2-553889eeab5f,2025-07-21 10:00:00,2025-07-21 20:00:00,dhl,2,B,
2025-07-20 14:00:00,19bd8322-5637-4dd3-9b38-b01ba2de5982,2025-07-21 11:00:00,2025-07-22 10:00:00,fedex,2,A,
2025-07-21 10:00:00,483782f8-656b-4499-a177-63093e203177,2025-07-21 11:00:00,2025-07-21 17:00:00,usps,2,A,
2025-07-21 07:00:00,b1dc2c8b-9229-4cc4-a14d-ca87d36408c3,2025-07-21 11:00:00,2025-07-21 18:00:00,usps,2,B,
2025-07-21 07:00:00,8430320d-cb0d-4ce2-9781-41250f54ced1,2025-07-21 11:00:00,2025-07-21 23:00:00,ups,4,A,
2025-07-21 01:00:00,d5502792-a779-44d7-9934-6bf90aa61387,2025-07-21 12:00:00,2025-07-22 07:00:00,dhl,4,A,
2025-07-20 17:00:00,182f84a5-f3f0-4f32-8284-364042016b5f,2025-07-21 12:00:00,2025-07-22 03:00:00,fedex,2,B,
2025-07-21 07:00:00,b10f60ad-5fb2-4957-9ef5-71f5517f022b,2025-07-21 12:00:00,2025-07-21 22:00:00,fedex,5,B,
2025-07-21 07:00:00,02453de8-f1a8-42f6-9027-0209ac655fd9,2025-07-21 12:00:00,2025-07-22 01:00:00,fedex,4,C,
2025-07-21 01:00:00,dff01214-14dc-4274-b10b-db94ce0afdad,2025-07-21 13:00:00,2025-07-22 12:00:00,usps,4,A,
2025-07-20 18:00:00,cee40ad0-03ff-4743-b264-255704301717,2025-07-21 13:00:00,2025-07-22 10:00:00,fedex,3,A,
2025-07-20 23:00:00,a5c1b3a9-0c48-4ac2-aba9-698594829bda,2025-07-21 13:00:00,2025-07-22 10:00:00,dhl,2,A,
2025-07-21 12:00:00,889e5145-a22e-4c57-8f0f-a04fe98de978,2025-07-21 14:00:00,2025-07-22 10:00:00,dhl,4,C,
2025-07-20 16:00:00,9970ea1e-0876-4077-a350-b5a2be514270,2025-07-21 14:00:00,2025-07-22 06:00:00,usps,4,A,
2025-07-20 17:00:00,1970a218-4516-4fa2-b9f8-a2a7e9d7eaa8,2025-07-21 14:00:00,2025-07-21 23:00:00,dhl,3,A,
2025-07-21 09:00:00,28b17c3e-7a8c-49a8-9b58-3d829c93fa01,2025-07-21 14:00:00,2025-07-21 22:00:00,dhl,3,A,
2025-07-21 03:00:00,22aaef12-7340-4ed3-b82d-7f846f751258,2025-07-21 14:00:00,2025-07-21 23:00:00,ups,5,B,
2025-07-21 08:00:00,abdb8b75-d2f4-4c01-95a1-466566f7d169,2025-07-21 15:00:00,2025-07-22 04:00:00,ups,5,C,
2025-07-21 02:00:00,1c74b351-09d5-4b59-a831-163efdeb2fde,2025-07-21 15:00:00,2025-07-22 12:00:00,fedex,3,B,poorly packed
2025-07-20 18:00:00,f82605d8-9073-43d3-a529-03edc0ff3753,2025-07-21 15:00:00,2025-07-22 01:00:00,dhl,3,C,
2025-07-20 20:00:00,e5a3096b-efac-4c93-978e-b400e131f05a,2025-07-21 15:00:00,2025-07-22 00:00:00,fedex,5,A,missing items
2025-07-21 04:00:00,987af714-34bf-4d9a-bec1-eece07b5b733,2025-07-21 16:00:00,2025-07-22 15:00:00,usps,2,C,
2025-07-21 11:00:00,e6ffaac8-52c8-4bf4-923d-e7e588c7aa9c,2025-07-21 16:00:00,2025-07-22 03:00:00,dhl,2,B,
2025-07-21 09:00:00,b2ff1191-25f0-4d97-8d36-ce139eb32216,2025-07-21 16:00:00,2025-07-22 04:00:00,usps,1,C,
2025-07-21 10:00:00,95d1706a-e6bd-45d6-971e-9d75887620aa,2025-07-21 16:00:00,2025-07-22 08:00:00,ups,5,B,
2025-07-20 22:00:00,42b57d37-b75d-4a1d-916e-ae9c0405755d,2025-07-21 16:00:00,2025-07-22 10:00:00,fedex,2,B,
2025-07-21 10:00:00,3b04a27c-9dd5-4906-a37a-9ad838059b94,2025-07-21 16:00:00,2025-07-22 10:00:00,dhl,4,B,
2025-07-20 18:00:00,ffdfbfcb-2760-4013-b058-9f32778c4dd0,2025-07-21 16:00:00,2025-07-22 14:00:00,usps,1,C,
2025-07-22 06:00:00,599f98ca-5e99-406f-a77c-5635c820b8ca,2025-07-22 08:00:00,2025-07-22 23:00:00,fedex,5,A,
2025-07-21 15:00:00,03f9efa2-6b46-4a21-be7f-840a03fa9833,2025-07-22 08:00:00,2025-07-22 17:00:00,usps,4,A,
2025-07-21 19:00:00,84d5f2ae-80c9-4e7d-81a1-b454b97e7bfd,2025-07-22 09:00:00,2025-07-22 19:00:00,usps,1,A,
2025-07-21 22:00:00,171e70b9-ceca-44b4-9a6e-2da2bc05cb30,2025-07-22 09:00:00,2025-07-22 16:00:00,usps,4,B,
2025-07-21 18:00:00,a70b7f2e-cef1-429e-81c6-95278105013a,2025-07-22 09:00:00,2025-07-22 23:00:00,fedex,4,B,
2025-07-21 11:00:00,d919dc64-fe11-4f9b-8a80-78f03161a4d7,2025-07-22 09:00:00,2025-07-22 19:00:00,dhl,3,C,
